group,filter,week,unique_users,new_users,cumulative_users
Politics,Matched (UK),2023-11-21,1758,499,60350
Politics,Matched (UK),2023-11-28,1283,344,60694
Politics,Matched (UK),2023-12-05,1403,390,61084
Politics,Matched (UK),2023-12-12,1344,379,61463
Politics,Matched (UK),2023-12-19,1262,365,61828
Politics,Matched (UK),2023-12-26,1269,382,62210
Politics,Matched (UK),2024-01-02,1824,520,62730
Politics,Matched (UK),2024-01-09,1588,441,63171
Politics,Matched (UK),2024-01-16,1560,416,63587
Politics,Matched (UK),2024-01-23,1962,553,64140
Politics,Matched (UK),2024-01-30,1852,537,64677
Politics,Matched (UK),2024-02-06,1854,488,65165
Politics,Matched (UK),2024-02-13,1793,509,65674
Politics,Matched (UK),2024-02-20,1721,483,66157
Politics,Matched (UK),2024-02-27,1708,497,66654
Politics,Matched (UK),2024-03-05,1354,372,67026
Politics,Matched (UK),2024-03-12,1540,418,67444
Politics,Matched (UK),2024-03-19,1854,535,67979
Politics,Matched (UK),2024-03-26,1584,449,68428
Politics,Matched (UK),2024-04-02,1720,488,68916
Politics,Matched (UK),2024-04-09,1871,535,69451
Politics,Matched (UK),2024-04-16,1675,451,69902
Politics,Matched (UK),2024-04-23,1610,421,70323
Politics,Matched (UK),2024-04-30,1365,372,70695
Politics,Matched (UK),2024-05-07,1264,307,71002
Politics,Matched (UK),2024-05-14,1586,425,71427
Politics,Matched (UK),2024-05-21,1990,513,71940
Politics,Matched (UK),2024-05-28,1536,388,72328
Politics,Matched (UK),2024-06-04,1620,411,72739
Politics,Matched (UK),2024-06-11,1502,387,73126
Politics,Matched (UK),2024-06-18,1776,492,73618
Politics,Matched (UK),2024-06-25,1471,365,73983
Politics,Matched (UK),2024-07-02,1831,469,74452
Politics,Matched (UK),2024-07-09,1759,475,74927
Politics,Matched (UK),2024-07-16,1696,451,75378
Politics,Matched (UK),2024-07-23,1710,401,75779
Politics,Matched (UK),2024-07-30,1737,443,76222
Politics,Matched (UK),2024-08-06,1621,445,76667
Politics,Matched (UK),2024-08-13,1706,464,77131
Politics,Matched (UK),2024-08-20,1471,391,77522
Politics,Matched (UK),2024-08-27,1643,389,77911
Politics,Matched (UK),2024-09-03,1698,425,78336
Politics,Matched (UK),2024-09-10,1726,435,78771
Politics,Matched (UK),2024-09-17,1576,434,79205
Politics,Matched (UK),2024-09-24,1485,362,79567
Politics,Matched (UK),2024-10-01,1623,408,79975
Politics,Matched (UK),2024-10-08,1659,393,80368
Politics,Matched (UK),2024-10-15,1727,424,80792
Politics,Matched (UK),2024-10-22,1452,338,81130
Politics,Matched (UK),2024-10-29,1628,397,81527
Politics,Matched (UK),2024-11-05,1528,382,81909
Politics,Matched (UK),2024-11-12,1368,345,82254
Politics,Matched (UK),2024-11-19,1711,442,82696
Politics,Matched (UK),2024-11-26,1960,528,83224
Politics,Matched (UK),2024-12-03,1445,368,83592
Politics,Matched (UK),2024-12-10,1853,433,84025
Politics,Matched (UK),2024-12-17,1962,464,84489
Politics,Matched (UK),2024-12-24,1376,369,84858
Politics,Matched (UK),2024-12-31,1397,365,85223
Politics,Matched (UK),2025-01-07,1881,505,85728
Politics,Matched (UK),2025-01-14,2123,539,86267
Politics,Matched (UK),2025-01-21,1894,463,86730
Politics,Matched (UK),2025-01-28,1896,467,87197
Politics,Matched (UK),2025-02-04,1851,460,87657
Politics,Matched (UK),2025-02-11,1588,378,88035
Politics,Matched (UK),2025-02-18,2044,519,88554
Politics,Matched (UK),2025-02-25,1726,417,88971
Politics,Matched (UK),2025-03-04,1516,355,89326
Politics,Matched (UK),2025-03-11,1745,416,89742
Politics,Matched (UK),2025-03-18,2061,508,90250
Politics,Matched (UK),2025-03-25,1554,364,90614
Politics,Matched (UK),2025-04-01,1494,352,90966
Politics,Matched (UK),2025-04-08,1851,508,91474
Politics,Matched (UK),2025-04-15,1594,434,91908
Politics,Matched (UK),2025-04-22,1710,443,92351
Politics,Matched (UK),2025-04-29,2023,493,92844
Politics,Matched (UK),2025-05-06,1797,424,93268
Politics,Matched (UK),2025-05-13,1530,353,93621
Politics,Matched (UK),2025-05-20,1712,383,94004
Politics,Matched (UK),2025-05-27,1608,409,94413
Politics,Matched (UK),2025-06-03,1893,468,94881
Politics,Matched (UK),2025-06-10,1892,440,95321
Politics,Matched (UK),2025-06-17,1770,433,95754
Politics,Matched (UK),2025-06-24,2193,575,96329
Politics,Matched (UK),2025-07-01,2070,492,96821
Politics,Matched (UK),2025-07-08,2053,495,97316
Politics,Matched (UK),2025-07-15,3091,730,98046
Politics,Matched (UK),2025-07-22,5218,1481,99527
Politics,Matched (UK),2025-07-29,5012,1219,100746
Politics,Matched (UK),2025-08-05,2394,422,101168
Politics,Matched (UK),2025-08-12,2314,458,101626
Politics,Matched (UK),2025-08-19,2263,460,102086
Politics,Matched (UK),2025-08-26,2187,460,102546
Politics,Matched (UK),2025-09-02,1751,333,102879
Politics,Matched (UK),2025-09-09,1593,309,103188
Politics,Matched (UK),2025-09-16,1779,363,103551
Politics,Matched (UK),2025-09-23,2123,410,103961
Politics,Matched (UK),2025-09-30,2072,419,104380
Politics,Matched (UK),2025-10-07,2262,491,104871
Politics,Matched (UK),2025-10-14,1469,281,105152
Politics,Matched (UK),2025-10-21,1147,193,105345
Politics,Classified,2021-10-26,136,136,136
Politics,Classified,2021-11-02,84,79,215
Politics,Classified,2021-11-09,75,69,284
Politics,Classified,2021-11-16,104,90,374
Politics,Classified,2021-11-23,110,97,471
Politics,Classified,2021-11-30,97,82,553
Politics,Classified,2021-12-07,88,76,629
Politics,Classified,2021-12-14,85,71,700
Politics,Classified,2021-12-21,57,51,751
Politics,Classified,2021-12-28,87,75,826
Politics,Classified,2022-01-04,94,78,904
Politics,Classified,2022-01-11,86,69,973
Politics,Classified,2022-01-18,121,98,1071
Politics,Classified,2022-01-25,87,68,1139
Politics,Classified,2022-02-01,124,95,1234
Politics,Classified,2022-02-08,404,335,1569
Politics,Classified,2022-02-15,108,74,1643
Politics,Classified,2022-02-22,101,68,1711
Politics,Classified,2022-03-01,129,87,1798
Politics,Classified,2022-03-08,84,58,1856
Politics,Classified,2022-03-15,156,101,1957
Politics,Classified,2022-03-22,72,49,2006
Politics,Classified,2022-03-29,101,67,2073
Politics,Classified,2022-04-05,106,82,2155
Politics,Classified,2022-04-12,87,65,2220
Politics,Classified,2022-04-19,94,73,2293
Politics,Classified,2022-04-26,118,78,2371
Politics,Classified,2022-05-03,72,57,2428
Politics,Classified,2022-05-10,62,38,2466
Politics,Classified,2022-05-17,89,67,2533
Politics,Classified,2022-05-24,85,58,2591
Politics,Classified,2022-05-31,50,41,2632
Politics,Classified,2022-06-07,85,65,2697
Politics,Classified,2022-06-14,118,74,2771
Politics,Classified,2022-06-21,78,50,2821
Politics,Classified,2022-06-28,106,69,2890
Politics,Classified,2022-07-05,144,93,2983
Politics,Classified,2022-07-12,115,73,3056
Politics,Classified,2022-07-19,160,106,3162
Politics,Classified,2022-07-26,116,86,3248
Politics,Classified,2022-08-02,89,62,3310
Politics,Classified,2022-08-09,105,79,3389
Politics,Classified,2022-08-16,122,86,3475
Politics,Classified,2022-08-23,50,36,3511
Politics,Classified,2022-08-30,101,78,3589
Politics,Classified,2022-09-06,84,59,3648
Politics,Classified,2022-09-13,59,42,3690
Politics,Classified,2022-09-20,74,56,3746
Politics,Classified,2022-09-27,68,48,3794
Politics,Classified,2022-10-04,88,67,3861
Politics,Classified,2022-10-11,113,70,3931
Politics,Classified,2022-10-18,105,74,4005
Politics,Classified,2022-10-25,92,56,4061
Politics,Classified,2022-11-01,88,64,4125
Politics,Classified,2022-11-08,83,50,4175
Politics,Classified,2022-11-15,68,40,4215
Politics,Classified,2022-11-22,89,60,4275
Politics,Classified,2022-11-29,137,99,4374
Politics,Classified,2022-12-06,295,205,4579
Politics,Classified,2022-12-13,70,48,4627
Politics,Classified,2022-12-20,85,53,4680
Politics,Classified,2022-12-27,83,53,4733
Politics,Classified,2023-01-03,82,59,4792
Politics,Classified,2023-01-10,171,116,4908
Politics,Classified,2023-01-17,153,82,4990
Politics,Classified,2023-01-24,98,67,5057
Politics,Classified,2023-01-31,153,90,5147
Politics,Classified,2023-02-07,84,53,5200
Politics,Classified,2023-02-14,89,68,5268
Politics,Classified,2023-02-21,134,76,5344
Politics,Classified,2023-02-28,134,82,5426
Politics,Classified,2023-03-07,187,110,5536
Politics,Classified,2023-03-14,88,49,5585
Politics,Classified,2023-03-21,115,73,5658
Politics,Classified,2023-03-28,80,46,5704
Politics,Classified,2023-04-04,93,65,5769
Politics,Classified,2023-04-11,94,58,5827
Politics,Classified,2023-04-18,115,66,5893
Politics,Classified,2023-04-25,111,59,5952
Politics,Classified,2023-05-02,104,53,6005
Politics,Classified,2023-05-09,147,93,6098
Politics,Classified,2023-05-16,74,41,6139
Politics,Classified,2023-05-23,130,81,6220
Politics,Classified,2023-05-30,152,97,6317
Politics,Classified,2023-06-06,82,53,6370
Politics,Classified,2023-06-13,67,51,6421
Politics,Classified,2023-06-20,89,61,6482
Politics,Classified,2023-06-27,146,79,6561
Politics,Classified,2023-07-04,203,118,6679
Politics,Classified,2023-07-11,132,69,6748
Politics,Classified,2023-07-18,115,64,6812
Politics,Classified,2023-07-25,133,78,6890
Politics,Classified,2023-08-01,85,50,6940
Politics,Classified,2023-08-08,138,80,7020
Politics,Classified,2023-08-15,148,94,7114
Politics,Classified,2023-08-22,98,52,7166
Politics,Classified,2023-08-29,106,56,7222
Politics,Classified,2023-09-05,167,74,7296
Politics,Classified,2023-09-12,95,52,7348
Politics,Classified,2023-09-19,190,106,7454
Politics,Classified,2023-09-26,159,82,7536
Politics,Classified,2023-10-03,129,80,7616
Politics,Classified,2023-10-10,105,56,7672
Politics,Classified,2023-10-17,98,56,7728
Politics,Classified,2023-10-24,204,117,7845
Politics,Classified,2023-10-31,90,51,7896
Politics,Classified,2023-11-07,144,84,7980
Politics,Classified,2023-11-14,76,39,8019
Politics,Classified,2023-11-21,113,74,8093
Politics,Classified,2023-11-28,86,56,8149
Politics,Classified,2023-12-05,188,108,8257
Politics,Classified,2023-12-12,163,104,8361
Politics,Classified,2023-12-19,93,52,8413
Politics,Classified,2023-12-26,72,44,8457
Politics,Classified,2024-01-02,100,66,8523
Politics,Classified,2024-01-09,73,47,8570
Politics,Classified,2024-01-16,80,36,8606
Politics,Classified,2024-01-23,143,92,8698
Politics,Classified,2024-01-30,134,83,8781
Politics,Classified,2024-02-06,217,123,8904
Politics,Classified,2024-02-13,150,89,8993
Politics,Classified,2024-02-20,128,76,9069
Politics,Classified,2024-02-27,135,77,9146
Politics,Classified,2024-03-05,92,58,9204
Politics,Classified,2024-03-12,95,46,9250
Politics,Classified,2024-03-19,120,71,9321
Politics,Classified,2024-03-26,111,76,9397
Politics,Classified,2024-04-02,109,63,9460
Politics,Classified,2024-04-09,139,77,9537
Politics,Classified,2024-04-16,141,91,9628
Politics,Classified,2024-04-23,103,56,9684
Politics,Classified,2024-04-30,113,74,9758
Politics,Classified,2024-05-07,110,52,9810
Politics,Classified,2024-05-14,137,72,9882
Politics,Classified,2024-05-21,110,67,9949
Politics,Classified,2024-05-28,108,65,10014
Politics,Classified,2024-06-04,87,53,10067
Politics,Classified,2024-06-11,99,64,10131
Politics,Classified,2024-06-18,100,69,10200
Politics,Classified,2024-06-25,80,45,10245
Politics,Classified,2024-07-02,183,117,10362
Politics,Classified,2024-07-09,95,53,10415
Politics,Classified,2024-07-16,93,52,10467
Politics,Classified,2024-07-23,87,52,10519
Politics,Classified,2024-07-30,193,107,10626
Politics,Classified,2024-08-06,210,119,10745
Politics,Classified,2024-08-13,100,65,10810
Politics,Classified,2024-08-20,85,53,10863
Politics,Classified,2024-08-27,130,76,10939
Politics,Classified,2024-09-03,103,68,11007
Politics,Classified,2024-09-10,83,54,11061
Politics,Classified,2024-09-17,88,55,11116
Politics,Classified,2024-09-24,52,38,11154
Politics,Classified,2024-10-01,81,43,11197
Politics,Classified,2024-10-08,73,40,11237
Politics,Classified,2024-10-15,133,79,11316
Politics,Classified,2024-10-22,87,60,11376
Politics,Classified,2024-10-29,64,33,11409
Politics,Classified,2024-11-05,116,69,11478
Politics,Classified,2024-11-12,93,57,11535
Politics,Classified,2024-11-19,142,83,11618
Politics,Classified,2024-11-26,241,128,11746
Politics,Classified,2024-12-03,81,50,11796
Politics,Classified,2024-12-10,142,74,11870
Politics,Classified,2024-12-17,187,103,11973
Politics,Classified,2024-12-24,110,64,12037
Politics,Classified,2024-12-31,119,69,12106
Politics,Classified,2025-01-07,168,96,12202
Politics,Classified,2025-01-14,523,317,12519
Politics,Classified,2025-01-21,193,105,12624
Politics,Classified,2025-01-28,174,114,12738
Politics,Classified,2025-02-04,224,119,12857
Politics,Classified,2025-02-11,187,99,12956
Politics,Classified,2025-02-18,335,192,13148
Politics,Classified,2025-02-25,186,93,13241
Politics,Classified,2025-03-04,131,70,13311
Politics,Classified,2025-03-11,215,103,13414
Politics,Classified,2025-03-18,175,80,13494
Politics,Classified,2025-03-25,128,67,13561
Politics,Classified,2025-04-01,152,65,13626
Politics,Classified,2025-04-08,194,94,13720
Politics,Classified,2025-04-15,147,78,13798
Politics,Classified,2025-04-22,149,82,13880
Politics,Classified,2025-04-29,381,214,14094
Politics,Classified,2025-05-06,156,73,14167
Politics,Classified,2025-05-13,116,55,14222
Politics,Classified,2025-05-20,124,64,14286
Politics,Classified,2025-05-27,105,54,14340
Politics,Classified,2025-06-03,138,73,14413
Politics,Classified,2025-06-10,92,57,14470
Politics,Classified,2025-06-17,198,103,14573
Politics,Classified,2025-06-24,331,180,14753
Politics,Classified,2025-07-01,226,121,14874
Politics,Classified,2025-07-08,304,153,15027
Politics,Classified,2025-07-15,842,478,15505
Politics,Classified,2025-07-22,3567,2374,17879
Politics,Classified,2025-07-29,3893,2233,20112
Politics,Classified,2025-08-05,1171,460,20572
Politics,Classified,2025-08-12,1072,425,20997
Politics,Classified,2025-08-19,1156,433,21430
Politics,Classified,2025-08-26,800,328,21758
Politics,Classified,2025-09-02,534,187,21945
Politics,Classified,2025-09-09,356,126,22071
Politics,Classified,2025-09-16,363,123,22194
Politics,Classified,2025-09-23,818,328,22522
Politics,Classified,2025-09-30,890,308,22830
Politics,Classified,2025-10-07,677,252,23082
Politics,Classified,2025-10-14,379,129,23211
Politics,Classified,2025-10-21,280,93,23304
Politics,Classified (UK),2021-10-26,97,97,97
Politics,Classified (UK),2021-11-02,62,60,157
Politics,Classified (UK),2021-11-09,61,58,215
Politics,Classified (UK),2021-11-16,78,69,284
Politics,Classified (UK),2021-11-23,79,71,355
Politics,Classified (UK),2021-11-30,69,58,413
Politics,Classified (UK),2021-12-07,63,54,467
Politics,Classified (UK),2021-12-14,58,50,517
Politics,Classified (UK),2021-12-21,35,32,549
Politics,Classified (UK),2021-12-28,65,54,603
Politics,Classified (UK),2022-01-04,68,56,659
Politics,Classified (UK),2022-01-11,56,45,704
Politics,Classified (UK),2022-01-18,88,73,777
Politics,Classified (UK),2022-01-25,68,53,830
Politics,Classified (UK),2022-02-01,101,80,910
Politics,Classified (UK),2022-02-08,314,262,1172
Politics,Classified (UK),2022-02-15,82,56,1228
Politics,Classified (UK),2022-02-22,79,56,1284
Politics,Classified (UK),2022-03-01,86,54,1338
Politics,Classified (UK),2022-03-08,62,47,1385
Politics,Classified (UK),2022-03-15,121,82,1467
Politics,Classified (UK),2022-03-22,54,42,1509
Politics,Classified (UK),2022-03-29,79,50,1559
Politics,Classified (UK),2022-04-05,79,61,1620
Politics,Classified (UK),2022-04-12,64,48,1668
Politics,Classified (UK),2022-04-19,71,53,1721
Politics,Classified (UK),2022-04-26,87,58,1779
Politics,Classified (UK),2022-05-03,54,40,1819
Politics,Classified (UK),2022-05-10,47,25,1844
Politics,Classified (UK),2022-05-17,65,47,1891
Politics,Classified (UK),2022-05-24,66,48,1939
Politics,Classified (UK),2022-05-31,33,28,1967
Politics,Classified (UK),2022-06-07,67,51,2018
Politics,Classified (UK),2022-06-14,90,55,2073
Politics,Classified (UK),2022-06-21,58,37,2110
Politics,Classified (UK),2022-06-28,77,47,2157
Politics,Classified (UK),2022-07-05,101,62,2219
Politics,Classified (UK),2022-07-12,85,48,2267
Politics,Classified (UK),2022-07-19,117,73,2340
Politics,Classified (UK),2022-07-26,82,58,2398
Politics,Classified (UK),2022-08-02,66,49,2447
Politics,Classified (UK),2022-08-09,77,58,2505
Politics,Classified (UK),2022-08-16,91,65,2570
Politics,Classified (UK),2022-08-23,36,28,2598
Politics,Classified (UK),2022-08-30,78,60,2658
Politics,Classified (UK),2022-09-06,73,52,2710
Politics,Classified (UK),2022-09-13,48,33,2743
Politics,Classified (UK),2022-09-20,58,46,2789
Politics,Classified (UK),2022-09-27,52,37,2826
Politics,Classified (UK),2022-10-04,74,54,2880
Politics,Classified (UK),2022-10-11,89,56,2936
Politics,Classified (UK),2022-10-18,89,64,3000
Politics,Classified (UK),2022-10-25,72,44,3044
Politics,Classified (UK),2022-11-01,66,49,3093
Politics,Classified (UK),2022-11-08,58,31,3124
Politics,Classified (UK),2022-11-15,49,30,3154
Politics,Classified (UK),2022-11-22,61,41,3195
Politics,Classified (UK),2022-11-29,103,74,3269
Politics,Classified (UK),2022-12-06,232,167,3436
Politics,Classified (UK),2022-12-13,54,36,3472
Politics,Classified (UK),2022-12-20,62,37,3509
Politics,Classified (UK),2022-12-27,59,36,3545
Politics,Classified (UK),2023-01-03,58,41,3586
Politics,Classified (UK),2023-01-10,124,84,3670
Politics,Classified (UK),2023-01-17,109,55,3725
Politics,Classified (UK),2023-01-24,72,49,3774
Politics,Classified (UK),2023-01-31,121,71,3845
Politics,Classified (UK),2023-02-07,64,42,3887
Politics,Classified (UK),2023-02-14,67,51,3938
Politics,Classified (UK),2023-02-21,98,55,3993
Politics,Classified (UK),2023-02-28,87,50,4043
Politics,Classified (UK),2023-03-07,140,78,4121
Politics,Classified (UK),2023-03-14,68,36,4157
Politics,Classified (UK),2023-03-21,88,53,4210
Politics,Classified (UK),2023-03-28,60,35,4245
Politics,Classified (UK),2023-04-04,72,49,4294
Politics,Classified (UK),2023-04-11,72,46,4340
Politics,Classified (UK),2023-04-18,82,49,4389
Politics,Classified (UK),2023-04-25,82,40,4429
Politics,Classified (UK),2023-05-02,72,32,4461
Politics,Classified (UK),2023-05-09,103,67,4528
Politics,Classified (UK),2023-05-16,62,34,4562
Politics,Classified (UK),2023-05-23,99,59,4621
Politics,Classified (UK),2023-05-30,112,68,4689
Politics,Classified (UK),2023-06-06,65,42,4731
Politics,Classified (UK),2023-06-13,54,39,4770
Politics,Classified (UK),2023-06-20,65,41,4811
Politics,Classified (UK),2023-06-27,115,58,4869
Politics,Classified (UK),2023-07-04,171,101,4970
Politics,Classified (UK),2023-07-11,108,56,5026
Politics,Classified (UK),2023-07-18,90,47,5073
Politics,Classified (UK),2023-07-25,105,60,5133
Politics,Classified (UK),2023-08-01,62,34,5167
Politics,Classified (UK),2023-08-08,108,60,5227
Politics,Classified (UK),2023-08-15,119,73,5300
Politics,Classified (UK),2023-08-22,74,37,5337
Politics,Classified (UK),2023-08-29,86,45,5382
Politics,Classified (UK),2023-09-05,131,63,5445
Politics,Classified (UK),2023-09-12,63,33,5478
Politics,Classified (UK),2023-09-19,137,79,5557
Politics,Classified (UK),2023-09-26,128,66,5623
Politics,Classified (UK),2023-10-03,98,60,5683
Politics,Classified (UK),2023-10-10,83,46,5729
Politics,Classified (UK),2023-10-17,77,40,5769
Politics,Classified (UK),2023-10-24,166,97,5866
Politics,Classified (UK),2023-10-31,69,40,5906
Politics,Classified (UK),2023-11-07,107,58,5964
Politics,Classified (UK),2023-11-14,55,28,5992
Politics,Classified (UK),2023-11-21,91,57,6049
Politics,Classified (UK),2023-11-28,67,43,6092
Politics,Classified (UK),2023-12-05,147,80,6172
Politics,Classified (UK),2023-12-12,135,83,6255
Politics,Classified (UK),2023-12-19,81,46,6301
Politics,Classified (UK),2023-12-26,53,27,6328
Politics,Classified (UK),2024-01-02,82,52,6380
Politics,Classified (UK),2024-01-09,56,37,6417
Politics,Classified (UK),2024-01-16,61,23,6440
Politics,Classified (UK),2024-01-23,109,64,6504
Politics,Classified (UK),2024-01-30,109,67,6571
Politics,Classified (UK),2024-02-06,180,100,6671
Politics,Classified (UK),2024-02-13,113,64,6735
Politics,Classified (UK),2024-02-20,105,62,6797
Politics,Classified (UK),2024-02-27,106,59,6856
Politics,Classified (UK),2024-03-05,67,41,6897
Politics,Classified (UK),2024-03-12,72,33,6930
Politics,Classified (UK),2024-03-19,102,59,6989
Politics,Classified (UK),2024-03-26,89,59,7048
Politics,Classified (UK),2024-04-02,86,51,7099
Politics,Classified (UK),2024-04-09,115,64,7163
Politics,Classified (UK),2024-04-16,106,67,7230
Politics,Classified (UK),2024-04-23,76,42,7272
Politics,Classified (UK),2024-04-30,80,49,7321
Politics,Classified (UK),2024-05-07,82,35,7356
Politics,Classified (UK),2024-05-14,105,54,7410
Politics,Classified (UK),2024-05-21,80,48,7458
Politics,Classified (UK),2024-05-28,82,46,7504
Politics,Classified (UK),2024-06-04,68,44,7548
Politics,Classified (UK),2024-06-11,70,44,7592
Politics,Classified (UK),2024-06-18,82,55,7647
Politics,Classified (UK),2024-06-25,68,37,7684
Politics,Classified (UK),2024-07-02,139,86,7770
Politics,Classified (UK),2024-07-09,68,35,7805
Politics,Classified (UK),2024-07-16,75,40,7845
Politics,Classified (UK),2024-07-23,67,42,7887
Politics,Classified (UK),2024-07-30,150,81,7968
Politics,Classified (UK),2024-08-06,168,93,8061
Politics,Classified (UK),2024-08-13,78,47,8108
Politics,Classified (UK),2024-08-20,67,38,8146
Politics,Classified (UK),2024-08-27,96,56,8202
Politics,Classified (UK),2024-09-03,73,47,8249
Politics,Classified (UK),2024-09-10,69,46,8295
Politics,Classified (UK),2024-09-17,73,44,8339
Politics,Classified (UK),2024-09-24,37,25,8364
Politics,Classified (UK),2024-10-01,61,27,8391
Politics,Classified (UK),2024-10-08,64,33,8424
Politics,Classified (UK),2024-10-15,106,63,8487
Politics,Classified (UK),2024-10-22,65,45,8532
Politics,Classified (UK),2024-10-29,46,20,8552
Politics,Classified (UK),2024-11-05,95,56,8608
Politics,Classified (UK),2024-11-12,68,37,8645
Politics,Classified (UK),2024-11-19,115,69,8714
Politics,Classified (UK),2024-11-26,200,100,8814
Politics,Classified (UK),2024-12-03,62,35,8849
Politics,Classified (UK),2024-12-10,117,61,8910
Politics,Classified (UK),2024-12-17,157,84,8994
Politics,Classified (UK),2024-12-24,85,51,9045
Politics,Classified (UK),2024-12-31,80,38,9083
Politics,Classified (UK),2025-01-07,135,75,9158
Politics,Classified (UK),2025-01-14,418,248,9406
Politics,Classified (UK),2025-01-21,160,90,9496
Politics,Classified (UK),2025-01-28,143,90,9586
Politics,Classified (UK),2025-02-04,183,94,9680
Politics,Classified (UK),2025-02-11,155,83,9763
Politics,Classified (UK),2025-02-18,271,144,9907
Politics,Classified (UK),2025-02-25,149,74,9981
Politics,Classified (UK),2025-03-04,104,52,10033
Politics,Classified (UK),2025-03-11,161,77,10110
Politics,Classified (UK),2025-03-18,140,61,10171
Politics,Classified (UK),2025-03-25,99,47,10218
Politics,Classified (UK),2025-04-01,116,49,10267
Politics,Classified (UK),2025-04-08,152,72,10339
Politics,Classified (UK),2025-04-15,103,55,10394
Politics,Classified (UK),2025-04-22,109,56,10450
Politics,Classified (UK),2025-04-29,302,166,10616
Politics,Classified (UK),2025-05-06,114,49,10665
Politics,Classified (UK),2025-05-13,100,48,10713
Politics,Classified (UK),2025-05-20,95,50,10763
Politics,Classified (UK),2025-05-27,82,38,10801
Politics,Classified (UK),2025-06-03,117,63,10864
Politics,Classified (UK),2025-06-10,64,38,10902
Politics,Classified (UK),2025-06-17,153,75,10977
Politics,Classified (UK),2025-06-24,256,130,11107
Politics,Classified (UK),2025-07-01,164,81,11188
Politics,Classified (UK),2025-07-08,240,113,11301
Politics,Classified (UK),2025-07-15,673,365,11666
Politics,Classified (UK),2025-07-22,2678,1683,13349
Politics,Classified (UK),2025-07-29,2926,1581,14930
Politics,Classified (UK),2025-08-05,855,294,15224
Politics,Classified (UK),2025-08-12,797,294,15518
Politics,Classified (UK),2025-08-19,858,304,15822
Politics,Classified (UK),2025-08-26,599,223,16045
Politics,Classified (UK),2025-09-02,378,111,16156
Politics,Classified (UK),2025-09-09,261,80,16236
Politics,Classified (UK),2025-09-16,268,79,16315
Politics,Classified (UK),2025-09-23,619,233,16548
Politics,Classified (UK),2025-09-30,666,210,16758
Politics,Classified (UK),2025-10-07,516,183,16941
Politics,Classified (UK),2025-10-14,273,82,17023
Politics,Classified (UK),2025-10-21,214,63,17086
